setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,mix-prec,candidate,HM,heuristics_miner,10cce99744388f4f,60,0.8860812375503471,0.9521545943141788,0.0,0.8860812375503471,0.6499792925109092,0.06607335676383175,0.0,0.9306064822263203,1.0,82,1,196,5,0.8097933574997302
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,mix-simp,candidate,IM,inductive_miner_im,1d6773312dd28578,60,0.8034761829700079,0.893388028453977,0.0,0.8237417114451061,0.7043363416555937,0.08991184548396913,0.020265528475098216,0.8993585736317028,0.8302795886749293,95,3,196,5,0.7920427383004383
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_incidents,mix-gen,candidate,IM,inductive_miner_im,1d6773312dd28578,60,0.7736190326066823,0.9176337438459292,0.0,0.8240500653203712,0.7736190326066823,0.14401471123924692,0.05043103271368887,0.8430586143926427,0.0,171,4,196,5,0.7667485582824286
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,equal,candidate,IMf,inductive_miner_imf,c3dd65d421b2ed6e,60,0.8830533310680836,0.9162455491114012,0.0,0.9162455491114012,0.7971612190845068,0.03319221804331762,0.03319221804331762,0.9637736651757727,0.7212713206194185,21,2,196,5,0.798210745705257
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,fitn,candidate,IMd,inductive_miner_imd,4b39f6be45649b32,60,0.98974515179206,1.0,0.0,1.0,0.5167192429022083,0.010254848207939982,0.010254848207939982,0.98974515179206,0.9787807644783487,32,4,196,5,0.9979099554989074
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,prec,candidate,HM,heuristics_miner,e69aab0f7954cd28,60,0.9620563035495716,1.0,0.0,1.0,0.9065645824471856,0.03794369645042839,0.03794369645042839,0.9620563035495716,0.5939045659106653,121,3,196,5,0.8616372064945789
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,gene,candidate,IMd,inductive_miner_imd,4b39f6be45649b32,60,0.96197551956781,0.9656228232165908,0.0,0.96197551956781,0.8611132579521872,0.003647303648780742,0.0,0.9962228485480167,1.0,5,1,196,5,0.9096130778455987
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,simp,candidate,AM,alpha_miner_classic,65361c91085f4e7e,60,0.7142857142857143,1.0,0.0,0.7391304347826086,0.625,0.2857142857142857,0.024844720496894346,0.7142857142857143,0.7823129251700685,36,2,196,5,0.8504726696710844
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,fit+pre,candidate,HM,heuristics_miner,e69aab0f7954cd28,60,0.9784217956288298,0.9819381210475933,0.0,0.9819381210475933,0.7583596214511041,0.003516325418763455,0.003516325418763455,0.9964189949006033,0.9842725243030539,24,2,196,5,0.8972154271138086
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,fit+gen,candidate,IMd,inductive_miner_imd,4b39f6be45649b32,60,0.975860335679935,0.9828114116082953,0.0,0.975860335679935,0.7371795810261562,0.006951075928360306,0.0,0.9929273552929291,1.0,14,1,196,5,0.9537615166722531
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,fit+sim,candidate,IMf,inductive_miner_imf,c3dd65d421b2ed6e,60,0.846153846153846,0.8644377932873344,0.0,0.8644377932873344,0.6155024785939613,0.018283947133488354,0.018283947133488354,0.9788487416035374,0.9265514129403067,3,2,196,5,0.8206943357099894
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,pre+gen,candidate,HM,heuristics_miner,e69aab0f7954cd28,60,0.9115847807508795,0.9793652708841788,0.0,0.9788199595750521,0.9115847807508795,0.06778049013329934,0.06723517882417263,0.9307914093460691,0.0,95,5,196,5,0.8248612070521117
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,pre+sim,candidate,AM,alpha_miner_classic,65361c91085f4e7e,60,0.8571428571428572,0.9951923076923077,0.0,0.8571428571428572,0.7935281517747859,0.1380494505494505,0.0,0.8612836438923396,1.0,25,1,196,5,0.7985040080100605
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,gen+sim,candidate,AM,alpha_miner_classic,65361c91085f4e7e,60,0.8359628167179092,0.9788199595750521,0.0,0.8505529771752094,0.7430566289760936,0.1428571428571429,0.014590160457300216,0.8540516655185869,0.8642729664613832,36,2,196,5,0.8583228007394934
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,mix-fit,candidate,HM,heuristics_miner,e69aab0f7954cd28,60,0.8976431319433255,0.9321610267210647,0.0,0.9321610267210647,0.7453088319330367,0.034517894777739255,0.034517894777739255,0.9629700300825083,0.8152663134789634,45,4,196,5,0.8311903196755009
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,mix-prec,candidate,HM,heuristics_miner,e69aab0f7954cd28,60,0.9046139563471025,0.9501071658282665,0.0,0.9501071658282665,0.8620643957540444,0.045493209481163976,0.045493209481163976,0.9521178124769696,0.4832828471569882,64,4,196,5,0.8280257633638064
